source_id,dedupe_id,retailer,name_raw,brand_raw,price_cents,sku,dimension,canonical_name,canonical_brand,cluster_confidence,decision,explanation
3753,prod_f5182766f7ed,amazon_br,"Máscara para Cílios, Fran By Franciny Ehlke, Maravicherry, 6g",fran by franciny ehlke,5430,B09SY52WJY,6g,"Máscara para Cílios, Fran By Franciny Ehlke, Maravicherry, 6g",fran by franciny ehlke,1.0,singleton,
3754,prod_57cc1d808cec,amazon_br,Realizzi Maleta de Maquiagem Infantil Mochila Necessaire Para Dia das Crianças Kit Completo Paleta Batom Brilho,Realizzi,7045,B0CCK3FGW4,,Realizzi Maleta de Maquiagem Infantil Mochila Necessaire Para Dia das Crianças Kit Completo Paleta Batom Brilho,Realizzi,1.0,singleton,
5659,prod_2b5bb5439297,amazon_br,LA RIVE ELIXIR FEM EDP 100ML,la rive,7890,B0D8GF7S97,100ml,LA RIVE ELIXIR FEM EDP 100ML,la rive,1.0,singleton,
3755,prod_0ea1e613ec72,amazon_br,Mari Maria Pincel Triangular Para Detalhe E Iluminação 20g,mari maria makeup,7490,B0F1DPFWZQ,20g,Mari Maria Pincel Triangular Para Detalhe E Iluminação 20g,mari maria makeup,1.0,singleton,
3756,prod_ad42ed246535,amazon_br,"Caneta Delineadora Dramatic, L9010, Luisance",luisance,1741,B07L9SDXH9,,"Caneta Delineadora Dramatic, L9010, Luisance",luisance,1.0,singleton,
3757,prod_0757f2d456bd,amazon_br,MAXLOVE Pó Solto Baa - Vegano 1 Max Love,max love,1300,B0BCDX7LTG,,MAXLOVE Pó Solto Baa - Vegano 1 Max Love,max love,1.0,singleton,
3758,prod_249b2323553b,amazon_br,AMOTAOS Batom 03 Cremoso Di Hellen Cosméticos,di hellen cosméticos,844,B07FK2D6W4,,AMOTAOS Batom 03 Cremoso Di Hellen Cosméticos,di hellen cosméticos,1.0,singleton,
3759,prod_df42b1a32d1c,amazon_br,"KIKO MILANO, Multi Finish Trio Blush & Bronzer Palette, Paleta Compacta 2 em 1, Cor",kiko milano,30972,B0BHDZXLXZ,,"KIKO MILANO, Multi Finish Trio Blush & Bronzer Palette, Paleta Compacta 2 em 1, Cor",kiko milano,1.0,singleton,
3760,prod_57e5e6755616,amazon_br,"Pó Facial Aveludado Light, Bruna Tavares, 15 g",bruna tavares,,B09XC2Z6SY,15g,"Pó Facial Aveludado Light, Bruna Tavares, 15 g",bruna tavares,1.0,singleton,
67055,prod_83455cb3ab0e,mercadolivre,Batom Maybelline Super Stay Ink Crayon 165 Drive The Futu,Maybelline,14081,,,Batom Maybelline Super Stay Ink Crayon 165 Drive The Futu,Maybelline,1.0,singleton,
3761,prod_dff281d5b39a,amazon_br,Effaclar BB Blur La Roche-Posay Base Uniformizadora Média 20ml,la roche-posay,,B07MDYWD17,20ml,Effaclar BB Blur La Roche-Posay Base Uniformizadora Média 20ml,la roche-posay,1.0,singleton,
3762,prod_f8dca2163642,amazon_br,Catharine Hill - Gloss Incolor - Brilho Labial de Alta Fixação,catharine hill,2675,B08M3ZBN4K,,Catharine Hill - Gloss Incolor - Brilho Labial de Alta Fixação,catharine hill,1.0,singleton,
3763,prod_5bf982673243,amazon_br,MARI MARIA Mm Ginger Glow Batom Stick True,mari maria makeup,3390,B0C44PWYPQ,,MARI MARIA Mm Ginger Glow Batom Stick True,mari maria makeup,1.0,singleton,
3764,prod_ec6423acf975,amazon_br,"Clown Makeup Profissional 60G, Colormake, Branco",colormake,3490,B08KXDMK9Y,60g,"Clown Makeup Profissional 60G, Colormake, Branco",colormake,1.0,singleton,
3765,prod_d7c7c35bfa30,amazon_br,"Pincel profissional para iluminador - Linha Let's Glam - GL06, Macrilan",macrilan,1470,B0CC3V11M9,,"Pincel profissional para iluminador - Linha Let's Glam - GL06, Macrilan",macrilan,1.0,singleton,
67056,prod_82c2e6ed6a91,mercadolivre,Batom Maybelline Ink Crayon Longwear Na Moagem,Maybelline,11846,,,Batom Maybelline Ink Crayon Longwear Na Moagem,Maybelline,1.0,singleton,
3766,prod_9fab200c5f26,amazon_br,TINT BALM-FROZEN DE MELANCIA,dailus,1689,B0BNP3S25H,,TINT BALM-FROZEN DE MELANCIA,dailus,1.0,singleton,
3767,prod_d12cd4081285,amazon_br,BT MALLOW FAIRYALE,bruna tavares,6840,B0FC3V81B1,,BT MALLOW FAIRYALE,bruna tavares,1.0,singleton,
3768,prod_507c104d0d35,amazon_br,"Quem Disse, Berenice? Dos Sonhos Máscara de Cílios 4 em 1 10g",quem disse berenice,4990,B0DDV32DTL,10g,"Quem Disse, Berenice? Dos Sonhos Máscara de Cílios 4 em 1 10g",quem disse berenice,1.0,singleton,
3769,prod_49a4b36cfcc0,amazon_br,Boca Rosa - Stick Pele Br07 12G,boca rosa,5090,B0DJHCRBSM,12g,Boca Rosa - Stick Pele Br07 12G,boca rosa,1.0,singleton,
3770,prod_f9b07ad2b943,amazon_br,BLUSH ILUMINADOR HOLO ROSÉ,dailus,5290,B0FHX45RTT,,BLUSH ILUMINADOR HOLO ROSÉ,dailus,1.0,singleton,
3789,prod_0deb6c0ed4ad,amazon_br,BT LIPSHAPE ROSE BROWN,bruna tavares,4900,B0FDHRFCL5,,BT LIPSHAPE ROSE BROWN,bruna tavares,1.0,singleton,
3771,prod_72e36f202537,amazon_br,Payot Base Mate Boca Rosa 06 Juliana 30 Ml,payot,5990,B09RWYTLF9,30ml,Payot Base Mate Boca Rosa 06 Juliana 30 Ml,payot,1.0,singleton,
3772,prod_f8b0ba9dac00,amazon_br,Máscara para Cílios Loreal Duo,l'oreal paris,16980,B00YPBLNE2,,Máscara para Cílios Loreal Duo,l'oreal paris,1.0,singleton,
3773,prod_6afe3227bdc2,amazon_br,RUBY ROSE - Soft Blend Base Liquida F70 HBM301-7,ruby rose,2016,B0DR2X39T3,,RUBY ROSE - Soft Blend Base Liquida F70 HBM301-7,ruby rose,1.0,singleton,
3774,prod_4b51fbf06972,amazon_br,RICCA CÍLIOS CAT EYES PETIT,ricca,2690,B0FJGCVY4Q,,RICCA CÍLIOS CAT EYES PETIT,ricca,1.0,singleton,
3775,prod_e0fcac59e989,amazon_br,"Porta Batom com 24 Divisórias, Acrílico Store, Transparente, Médio",acrilicostore,2990,B08H31HWFF,,"Porta Batom com 24 Divisórias, Acrílico Store, Transparente, Médio",acrilicostore,1.0,singleton,
3776,prod_0e960b3c0f76,amazon_br,Belliz Pincel De Silicone Corretivo,belliz,172,B07D3JLWPN,,Belliz Pincel De Silicone Corretivo,belliz,1.0,singleton,
3780,prod_fcfa1e88a45c,amazon_br,Sombra Cremosa FPS21 FPUVA08 9g - Mocha,pink cheeks,6736,B0F8RDWLLY,9g,Sombra Cremosa FPS21 FPUVA08 9g - Mocha,pink cheeks,1.0,singleton,
3781,prod_5a229d43a6d3,amazon_br,Océane Rose Sparkle Palette Trio De Sombrasunica,océane,,B0D24526NH,,Océane Rose Sparkle Palette Trio De Sombrasunica,océane,1.0,singleton,
3782,prod_b2263e6ae154,amazon_br,"Febella Paleta Trio Facial, 6 Cores, Blush, Iluminador e Contorno, Acabamento Iluminado, Pó Compacto, MU5011",genérico,2900,B0FBX9ZZLW,,"Febella Paleta Trio Facial, 6 Cores, Blush, Iluminador e Contorno, Acabamento Iluminado, Pó Compacto, MU5011",genérico,1.0,singleton,
3783,prod_31343c4e5030,amazon_br,Océane Batom Vermelho Velvet Lipstick Red Star 3 2G,océane,5500,B0CTWM6PB3,2g,Océane Batom Vermelho Velvet Lipstick Red Star 3 2G,océane,1.0,singleton,
3794,prod_12854b66bd40,amazon_br,Real Techniques RT KIT MIRACLE 2IN1 POWDER PUFF,real techniques,9390,B0CLYPCVV6,,Real Techniques RT KIT MIRACLE 2IN1 POWDER PUFF,real techniques,1.0,singleton,
3784,prod_c8589da1ade1,amazon_br,Catharine Hill - Batom Líquido Veludo - Macaron,catharine hill,2609,B0DGXWWDYP,,Catharine Hill - Batom Líquido Veludo - Macaron,catharine hill,1.0,singleton,
3785,prod_6bf9884dfdcd,amazon_br,"FENZZA Tint Cream Choco Fun, Tint Labial com Aroma de Chocolate, Batom, Gloss, com Pantenol e Vitamina E - Maquiagem (Au Lait)",genérico,2090,B0FX8L5P8L,,"FENZZA Tint Cream Choco Fun, Tint Labial com Aroma de Chocolate, Batom, Gloss, com Pantenol e Vitamina E - Maquiagem (Au Lait)",genérico,1.0,singleton,
3786,prod_c3b3c9e24f7f,amazon_br,Corretivo Maybelline Instant Age Rewind Light 120,maybelline,,B004Y9GTYE,,Corretivo Maybelline Instant Age Rewind Light 120,maybelline,1.0,singleton,
3787,prod_2a10acc7f3ef,amazon_br,"Eudora Niina Secrets Lapiseira Sobrancelha Escura 1,1g",eudora,4989,B0D68KQ6QR,,"Eudora Niina Secrets Lapiseira Sobrancelha Escura 1,1g",eudora,1.0,singleton,
3788,prod_46c6b3fe2d56,amazon_br,AVON POWER STAY MATTE GLITTER EFFECT BATOM LÍQUIDO CEREJA BRILHANTE 7ML,avon,3590,B0CL1DQZJM,7ml,AVON POWER STAY MATTE GLITTER EFFECT BATOM LÍQUIDO CEREJA BRILHANTE 7ML,avon,1.0,singleton,
10089,prod_ecf1c8b6048e,amazon_br,Estufa Esterelix Compact Mega Bell - Esterilização de Alicates e Ferramentas de Beleza - Aço Inox - Portátil - Atinge até 170°C,genérico,13194,B0CG6S62Q5,,Estufa Esterelix Compact Mega Bell - Esterilização de Alicates e Ferramentas de Beleza - Aço Inox - Portátil - Atinge até 170°C,genérico,1.0,singleton,
3790,prod_df9dd4802b99,amazon_br,"JCOOS Kit de fabricação de brilho labial, conjunto de brilho labial para adolescentes, crianças, adolescentes, meninas, mulheres, kit divertido para fazer brilho labial, faça seu próprio kit de brilho",jcoos,27098,B0CNRJ98V6,,"JCOOS Kit de fabricação de brilho labial, conjunto de brilho labial para adolescentes, crianças, adolescentes, meninas, mulheres, kit divertido para fazer brilho labial, faça seu próprio kit de brilho",jcoos,1.0,singleton,
3791,prod_27854e15b10d,amazon_br,SOMBRA LIQUIDA EYE PAINT VELVET CREAM,dailus,2713,B0DWTY8R8W,,SOMBRA LIQUIDA EYE PAINT VELVET CREAM,dailus,1.0,singleton,
3792,prod_86bce22a4d28,amazon_br,Blur Efeito Instantâneo Natura Una - 30ml,natura,6590,B01ES3SWNG,30ml,Blur Efeito Instantâneo Natura Una - 30ml,natura,1.0,singleton,
3793,prod_eac1983619ba,amazon_br,"Esponja Cotton, Rk By Kiss, Pequeno",ruby kisses,600,B0789T7Y9K,,"Esponja Cotton, Rk By Kiss, Pequeno",ruby kisses,1.0,singleton,
3840,prod_3d01c313c382,amazon_br,Pó Mineral Finalizador solto Acabamento Acetinado Mary Kay® 8g (Light Medium Ivory (Ivory 1)),mary kay,7784,B0B3544H6Z,8g,Pó Mineral Finalizador solto Acabamento Acetinado Mary Kay® 8g (Light Medium Ivory (Ivory 1)),mary kay,1.0,singleton,
3795,prod_65956f014b30,amazon_br,Nina Gloss Labial Instant Glow - Morango do Amor Gold Edition,nina makeup,4380,B0FRT3K9BP,,Nina Gloss Labial Instant Glow - Morango do Amor Gold Edition,nina makeup,1.0,singleton,
3796,prod_f3238910b932,amazon_br,Boca Rosa - Po Compacto Br03 9G,boca rosa,5690,B0DJHG216R,9g,Boca Rosa - Po Compacto Br03 9G,boca rosa,1.0,singleton,
3797,prod_16d2310dc266,amazon_br,"Contém1g Sombra Compacta Cromática 1,2g - Fascínio",contém 1 g,5720,B0FM9SW3V8,,"Contém1g Sombra Compacta Cromática 1,2g - Fascínio",contém 1 g,1.0,singleton,
3798,prod_7c86ae7523e8,amazon_br,Lançamento Kit Tintura para Sobrancelha e Cílios 10ml com Oxidante Beautify (Castanho Médio),genérico,3890,B0FQJX4F15,10ml,Lançamento Kit Tintura para Sobrancelha e Cílios 10ml com Oxidante Beautify (Castanho Médio),genérico,1.0,singleton,
3799,prod_d6462eee7fe2,amazon_br,Fenzza Paleta De Sombras Teen Butterfly,fenzza,1102,B0BNQXLSP8,,Fenzza Paleta De Sombras Teen Butterfly,fenzza,1.0,singleton,
3800,prod_72484775e759,amazon_br,Base Glicerinada Para Sabonete Artesanal Cor Branca 1Kg,nossa terra,2999,B0CP6GGHF4,1kg,Base Glicerinada Para Sabonete Artesanal Cor Branca 1Kg,nossa terra,1.0,singleton,
5660,prod_7a9fc32a4288,amazon_br,"Colônia Feminina 212 Sexy, Carolina Herrera",carolina herrera,,B06Y12TDQV,,"Colônia Feminina 212 Sexy, Carolina Herrera",carolina herrera,1.0,singleton,
3801,prod_7d68c1952aa8,amazon_br,"Eudora Kit Soul Kiss Me: Batom Hidratante Avelã 3,7g + Batom Hidratante Malva 3,7g",eudora,6598,B0D9MQ9BCW,,"Eudora Kit Soul Kiss Me: Batom Hidratante Avelã 3,7g + Batom Hidratante Malva 3,7g",eudora,1.0,singleton,
3802,prod_504dcb9bb723,amazon_br,Pó para Decoração Dourado Antigo 3g Fab,fab,990,B088RK6XYF,3g,Pó para Decoração Dourado Antigo 3g Fab,fab,1.0,singleton,
3803,prod_c85a0c05df75,amazon_br,"KIKO MILANO, Unlimited Double Touch, Batom e Gloss Incolor, Cor",kiko milano,17988,B0767R855G,,"KIKO MILANO, Unlimited Double Touch, Batom e Gloss Incolor, Cor",kiko milano,1.0,singleton,
3804,prod_009ddf882e32,amazon_br,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),mary kay,7990,B08L1DNCQN,30ml,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),mary kay,1.0,singleton,
3805,prod_78532a36aae8,amazon_br,Baked Blush HB61171 Ruby Rose,ruby rose,1998,B0CJFTP5R5,,Baked Blush HB61171 Ruby Rose,ruby rose,1.0,singleton,
3806,prod_def17c3a3a1b,amazon_br,BASE FACIAL COSMOS BY KAREN BACHINI C02NR,by karen bachini,6459,B0DF81W4S6,,BASE FACIAL COSMOS BY KAREN BACHINI C02NR,by karen bachini,1.0,singleton,
189955,prod_4f3153e9a238,mercadolivre,Mascara Para Sobrancelhas Em Gel Bruna Tavares Bt Lacebrow,Bruna Tavares,3571,,,Mascara Para Sobrancelhas Em Gel Bruna Tavares Bt Lacebrow,Bruna Tavares,1.0,singleton,
3807,prod_507c2bde5461,amazon_br,Macrilan Pincel Bt07 Profissional Língua De Gato Para Base – Linha Beauty Tools,macrilan,2388,B097QM6HXT,,Macrilan Pincel Bt07 Profissional Língua De Gato Para Base – Linha Beauty Tools,macrilan,1.0,singleton,
3808,prod_ef8321eeb038,amazon_br,Lápis de Boca Ultra Easy Deep Red - Ruby Kisses,rk by kiss,1900,B0BNJBYWZN,,Lápis de Boca Ultra Easy Deep Red - Ruby Kisses,rk by kiss,1.0,singleton,
3809,prod_a4ede2fe0d74,amazon_br,"Quem disse, Berenice? Base em Pó 2 em 1 Cor 04Q 10g",quem disse berenice,8990,B08X192PG4,10g,"Quem disse, Berenice? Base em Pó 2 em 1 Cor 04Q 10g",quem disse berenice,1.0,singleton,
3810,prod_72e9b0837c5a,amazon_br,Lápis de olhos Catrice Kohl Kajal 150 Ultra Marine,catrice,2500,B0CPLZRFFR,,Lápis de olhos Catrice Kohl Kajal 150 Ultra Marine,catrice,1.0,singleton,
3811,prod_1721c6c183de,amazon_br,"Conjunto de 7 esponjas de maquiagem para líquido, creme e pó, esponjas de maquiagem sem látex com 1 mini esponja de beleza",generic,3728,B0DJ7CB77R,,"Conjunto de 7 esponjas de maquiagem para líquido, creme e pó, esponjas de maquiagem sem látex com 1 mini esponja de beleza",generic,1.0,singleton,
5693,prod_80a989b80094,amazon_br,"Hugo Boss Bottled Tonic Eau de Toilette, Hugo Boss Boss Bottled",coty,39000,B06WV9JQ83,,"Hugo Boss Bottled Tonic Eau de Toilette, Hugo Boss Boss Bottled",coty,1.0,singleton,
3812,prod_4182c4ee2ebc,amazon_br,"Kit KP5-9A com 7 Pincéis para Maquiagem Macrilan - Laranja, Macrilan",makelovers,3867,B0B7K8KFN4,,"Kit KP5-9A com 7 Pincéis para Maquiagem Macrilan - Laranja, Macrilan",makelovers,1.0,singleton,
3813,prod_ea5c1fa6787a,amazon_br,Ruby Kisses Esponja Para Pó Compacto Quadrada Rk By Kiss,ruby kisses,490,B077C1DF7Z,,Ruby Kisses Esponja Para Pó Compacto Quadrada Rk By Kiss,ruby kisses,1.0,singleton,
3814,prod_6b6967920b2e,amazon_br,"Conjunto de refil de modelador de cílios de 30 peças, almofadas de substituição de silicone universais - macias, duráveis, prontas para aparar para todos os modeladores de cílios - uso doméstico e",generic,1135,B0FMRGRZ2H,,"Conjunto de refil de modelador de cílios de 30 peças, almofadas de substituição de silicone universais - macias, duráveis, prontas para aparar para todos os modeladores de cílios - uso doméstico e",generic,1.0,singleton,
3815,prod_655d1b5df662,amazon_br,Condor Kit Pincel Ergonômico Liner - Conjunto com 3 Pincéis Artísticos Finos - Pintura em Diversas Superfícies - Ideal para Artes e Artesanatos,condor,3590,B0DPXS3KKN,,Condor Kit Pincel Ergonômico Liner - Conjunto com 3 Pincéis Artísticos Finos - Pintura em Diversas Superfícies - Ideal para Artes e Artesanatos,condor,1.0,singleton,
3816,prod_cd8a7cc3040c,amazon_br,Avon - Color Trend Máscara Incolor p/Cílios e Sobrancelhas,avon,2789,B08GL2VG1L,,Avon - Color Trend Máscara Incolor p/Cílios e Sobrancelhas,avon,1.0,singleton,
3841,prod_9c117dc2331f,amazon_br,Vult Nano HD Cor V230 Base Líquida 26ml,vult,2999,B0BB935QN6,26ml,Vult Nano HD Cor V230 Base Líquida 26ml,vult,1.0,singleton,
3817,prod_c24af675e00a,amazon_br,"Pincel Kabuki Reto, Belliz, Preto/ Cinza/ Branco",belliz,3104,B07CMW8127,,"Pincel Kabuki Reto, Belliz, Preto/ Cinza/ Branco",belliz,1.0,singleton,
3818,prod_97f1f5d1bd98,amazon_br,BATOM LÍQUIDO MARSALA,dailus,2999,B0BTJ9DV7Y,,BATOM LÍQUIDO MARSALA,dailus,1.0,singleton,
3819,prod_ae6f29007306,amazon_br,Kit de 8 Mini Pincéis Para Maquiagem + Estojo Transparente - Cerdas Sintéticas e Macias - Tamanho Ideal para Viagem 10 cm,genérico,990,B0FBGT3VRR,,Kit de 8 Mini Pincéis Para Maquiagem + Estojo Transparente - Cerdas Sintéticas e Macias - Tamanho Ideal para Viagem 10 cm,genérico,1.0,singleton,
3820,prod_3d2a2fc683ae,amazon_br,Gloss Labial Rk20 Hbl64002 Radiant Kiss Ruby Rose,ruby rose,2197,B0DPR37DX4,,Gloss Labial Rk20 Hbl64002 Radiant Kiss Ruby Rose,ruby rose,1.0,singleton,
3821,prod_95c11aa53bb4,amazon_br,"Conjunto de 13 pincéis de maquiagem, macio, fofo, profissional, base cosmética, em pó, sombra, pincel de maquiagem Kabuki, ferramenta de beleza com bolsa, esponja de maquiagem, presente de beleza para",generic,3295,B0FKS69LGD,,"Conjunto de 13 pincéis de maquiagem, macio, fofo, profissional, base cosmética, em pó, sombra, pincel de maquiagem Kabuki, ferramenta de beleza com bolsa, esponja de maquiagem, presente de beleza para",generic,1.0,singleton,
3822,prod_4887ba2f8767,amazon_br,Crystal Glow Iluminador Baked Solar Flare Hbm7007 Ruby Rose,ruby rose,3790,B0F23JMDHB,,Crystal Glow Iluminador Baked Solar Flare Hbm7007 Ruby Rose,ruby rose,1.0,singleton,
3823,prod_c1c6b2314afb,amazon_br,Ruby Kisses Skin Tint Base Fluida Efeito Natural Cor 220 -,ruby kisses,3190,B0CFYJPTJ2,,Ruby Kisses Skin Tint Base Fluida Efeito Natural Cor 220 -,ruby kisses,1.0,singleton,
3824,prod_5a5d57613a91,amazon_br,KIT WELLA PRO INVIGO SUN - SH 250ML+COND 200ML+LEAVE-IN 150ML,wella professionals,,B0FH7NZJBK,150ml,KIT WELLA PRO INVIGO SUN - SH 250ML+COND 200ML+LEAVE-IN 150ML,wella professionals,1.0,singleton,
3825,prod_4b19d8b5e37c,amazon_br,Eudora Niina Secrets Delineador Crystal Brilho 3g,eudora,6798,B0D2LPNZWL,3g,Eudora Niina Secrets Delineador Crystal Brilho 3g,eudora,1.0,singleton,
3826,prod_85f150538c2e,amazon_br,"Conjunto de 6 peças de pó de triângulo macio, puffs de pó para rosto, esponjas de maquiagem para base, adequado para ferramentas de maquiagem cosmética líquida e creme (nude)",generic,1855,B0DYJH93SW,,"Conjunto de 6 peças de pó de triângulo macio, puffs de pó para rosto, esponjas de maquiagem para base, adequado para ferramentas de maquiagem cosmética líquida e creme (nude)",generic,1.0,singleton,
3827,prod_8fd269c0fb71,amazon_br,Catharine Hill - Lápis Delineador de Olhos - Textura Macia,catharine hill,1989,B0D79QD6FX,,Catharine Hill - Lápis Delineador de Olhos - Textura Macia,catharine hill,1.0,singleton,
3828,prod_a4f55249e6b5,amazon_br,CERINHA PARA SOBRANCELHAS,dailus,3690,B0CP2TZTD6,,CERINHA PARA SOBRANCELHAS,dailus,1.0,singleton,
3829,prod_b1c26e9347ef,amazon_br,Kiss - Lápis Retrátil para Olhos à Prova d'Água RAEW09BR Purple,rk by kiss,2320,B0BNJDRTFL,,Kiss - Lápis Retrátil para Olhos à Prova d'Água RAEW09BR Purple,rk by kiss,1.0,singleton,
3830,prod_6ab70af2ada7,amazon_br,Lápis Retrátil Branco 2 em 1 Expressão Facial - Para Olhos e Marcação no Design de Sobrancelhas,expressão facial,2490,B07WC3W2QB,,Lápis Retrátil Branco 2 em 1 Expressão Facial - Para Olhos e Marcação no Design de Sobrancelhas,expressão facial,1.0,singleton,
3831,prod_6034647ba1ac,amazon_br,Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W100),mary kay,6390,B08L1CSXQ5,30ml,Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W100),mary kay,1.0,singleton,
3832,prod_8b270ac2c950,amazon_br,FIXADOR DE MAQUIAGEM POWER FINISH FRAN BY FRANCINY EHLKE,fran by franciny ehlke,5875,B0BHPQWBKK,,FIXADOR DE MAQUIAGEM POWER FINISH FRAN BY FRANCINY EHLKE,fran by franciny ehlke,1.0,singleton,
3833,prod_5028ca4e122b,amazon_br,Mauve Chocolate - Máscara para cílios marrom,luisance,2090,B083HZWBRL,,Mauve Chocolate - Máscara para cílios marrom,luisance,1.0,singleton,
3834,prod_60fe82d4c44b,amazon_br,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige C110),mary kay,7500,B08L1F7H3H,30ml,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige C110),mary kay,1.0,singleton,
3835,prod_3311ca137a46,amazon_br,Kit Completo de 11 Pincéis de Maquiagem Kabuki e Acessórios - Genérico,genérico,4900,B0D4WYRWM3,,Kit Completo de 11 Pincéis de Maquiagem Kabuki e Acessórios - Genérico,genérico,1.0,singleton,
3836,prod_514893fe9287,amazon_br,"Bruma Matte 120 Ml Pr150,Poran",poran,1900,B0D5MZRWX6,120ml,"Bruma Matte 120 Ml Pr150,Poran",poran,1.0,singleton,
3837,prod_4cdc7d93481c,amazon_br,Corretivo Líquido Dailus Bye Bye Olheira D.1 Claro,dailus,3838,B0CP9R8JVH,,Corretivo Líquido Dailus Bye Bye Olheira D.1 Claro,dailus,1.0,singleton,
3838,prod_f101946edcfc,amazon_br,Ricca Bastão Jelly Tint Vinho,ricca,2898,B0DR3CWR8Y,,Ricca Bastão Jelly Tint Vinho,ricca,1.0,singleton,
3839,prod_d9f028967179,amazon_br,Filme Cicatrizante TropicalDerm Personal 3 Folhas 10x20cm Tatuagem Profissional,tropicalderm,3479,B0C471T49T,,Filme Cicatrizante TropicalDerm Personal 3 Folhas 10x20cm Tatuagem Profissional,tropicalderm,1.0,singleton,
189956,prod_77678dcb8c61,mercadolivre,Bt Browfix Mascara De Sobrancelha - Bruna Tavares,Bruna Tavares,4500,,,Bt Browfix Mascara De Sobrancelha - Bruna Tavares,Bruna Tavares,1.0,singleton,
3842,prod_3d23056e864e,amazon_br,Mari Maria Pó Solto Soft Silk Golden Set 15g,mari maria makeup,5390,B0F4SYG2FJ,15g,Mari Maria Pó Solto Soft Silk Golden Set 15g,mari maria makeup,1.0,singleton,
3843,prod_e66efa7d2f17,amazon_br,Kiss - Rk Melon Pop Stick Blush Mbs02B Peach Pop,kiss new york,3399,B0DP5FHQCL,,Kiss - Rk Melon Pop Stick Blush Mbs02B Peach Pop,kiss new york,1.0,singleton,
3844,prod_9590b10dac7d,amazon_br,"Contém1g Sombra Compacta Cromática 1,2g - Elixir",contém 1 g,5261,B0FM9HSZ6J,,"Contém1g Sombra Compacta Cromática 1,2g - Elixir",contém 1 g,1.0,singleton,
3845,prod_843db353dca2,amazon_br,LIP OIL MENTOS ICE APPLE,dailus,3079,B0CMJ7S4SP,,LIP OIL MENTOS ICE APPLE,dailus,1.0,singleton,
3846,prod_4c905a3a4a73,amazon_br,Tweezerman Pinça inclinada bonita em rosa,tweezerman,15669,B000EMUDUQ,,Tweezerman Pinça inclinada bonita em rosa,tweezerman,1.0,singleton,
3887,prod_c48c68f82c9e,amazon_br,"VULT MULTI BALM BALA DE MORANGO 6,5g",vult,3599,B0C32695V5,,"VULT MULTI BALM BALA DE MORANGO 6,5g",vult,1.0,singleton,
